0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
0.6964948177337646,0.854400098323822,0.6578347086906433,0.8163714408874512,0.6452281475067139,0.7553228139877319,0.6748530268669128,0.7019753456115723,0.7030032277107239,0.6664290428161621,0.638464093208313,0.6704338192939758,0.6133929491043091,0.5977515578269958,0.600734293460846,0.549796462059021,0.5912917852401733,0.5090305805206299,0.6739115715026855,0.6662261486053467,0.6793274283409119,0.5753211975097656,0.6871800422668457,0.5178184509277344,0.6949833035469055,0.47284188866615295,0.7044855356216431,0.6876601576805115,0.70842444896698,0.6677266955375671,0.6971133351325989,0.7152191996574402,0.6912074685096741,0.7487170696258545,0.7286132574081421,0.722079873085022,0.7285699844360352,0.7060155272483826,0.7130129337310791,0.7451950311660767,0.7013243436813354,0.7771883606910706,two
0.7005553245544434,0.8595834374427795,0.6608334183692932,0.8213906288146973,0.6453902125358582,0.7590274810791016,0.6750051975250244,0.7041549682617188,0.7033246159553528,0.6659976243972778,0.6374562382698059,0.6717416048049927,0.6133486032485962,0.5966461896896362,0.6008177995681763,0.5483992099761963,0.5919363498687744,0.5082129240036011,0.6739118099212646,0.667803168296814,0.6792036294937134,0.5764025449752808,0.6866496801376343,0.5181066393852234,0.6957406401634216,0.47237664461135864,0.7060372829437256,0.6906547546386719,0.7096726894378662,0.665632963180542,0.696475088596344,0.7153005003929138,0.6904972195625305,0.7479979395866394,0.7314270734786987,0.726981520652771,0.7278472781181335,0.7056834697723389,0.7104539275169373,0.7449702024459839,0.6983270049095154,0.7760584354400635,two
0.7009437680244446,0.8622382283210754,0.6605928540229797,0.8183294534683228,0.6474030017852783,0.7531910538673401,0.6780772805213928,0.6983790397644043,0.7067556977272034,0.6622004508972168,0.6397778987884521,0.6709415316581726,0.6167422533035278,0.59638512134552,0.6042788028717041,0.549120306968689,0.5947878360748291,0.5092079639434814,0.675290584564209,0.6681898832321167,0.6803677678108215,0.5766969323158264,0.6882048845291138,0.5188964009284973,0.6977888345718384,0.47385624051094055,0.7071425914764404,0.6919224858283997,0.7102377414703369,0.667324960231781,0.6975125074386597,0.7174721956253052,0.6917312145233154,0.749904453754425,0.7327311038970947,0.7287889122962952,0.7309288382530212,0.701996386051178,0.7138209342956543,0.7402859926223755,0.7011781930923462,0.7716805934906006,two
0.7035756707191467,0.8653513789176941,0.6649665236473083,0.8211983442306519,0.6539432406425476,0.7574635744094849,0.6849114298820496,0.7028998136520386,0.7135422825813293,0.667365312576294,0.6429345011711121,0.6728841662406921,0.619605302810669,0.5985810160636902,0.6076828241348267,0.5514951944351196,0.5987576246261597,0.5118606686592102,0.6785228252410889,0.6703622341156006,0.684306263923645,0.5799857974052429,0.691978931427002,0.5229624509811401,0.7006705403327942,0.4795513153076172,0.7102070450782776,0.6937997341156006,0.7152313590049744,0.6713042259216309,0.7032470107078552,0.7182265520095825,0.6973042488098145,0.7489049434661865,0.7353565692901611,0.7299486398696899,0.7348194122314453,0.7091951370239258,0.718603789806366,0.7482057809829712,0.7069008946418762,0.7787746787071228,two
0.7102224826812744,0.8729369640350342,0.6711782217025757,0.8295257091522217,0.6606259942054749,0.7621507048606873,0.6925325393676758,0.7076958417892456,0.7212778329849243,0.6739773154258728,0.6523087620735168,0.6757106781005859,0.6306919455528259,0.6007235646247864,0.6190136671066284,0.5530915260314941,0.6102614402770996,0.5128914713859558,0.688498854637146,0.674157977104187,0.69622802734375,0.5811635255813599,0.7052426934242249,0.5235464572906494,0.7158147096633911,0.47937166690826416,0.7211750149726868,0.6986099481582642,0.7263833284378052,0.6749767065048218,0.7131580114364624,0.7244876623153687,0.7069955468177795,0.7581123113632202,0.7469437718391418,0.7356177568435669,0.7443728446960449,0.7177478075027466,0.7272344827651978,0.7565699815750122,0.7152356505393982,0.7868369221687317,two
0.7142331004142761,0.8797143697738647,0.6765334010124207,0.8340404629707336,0.6691375374794006,0.7651260495185852,0.7035933136940002,0.7120600342750549,0.7340139746665955,0.6816120743751526,0.6600966453552246,0.680282711982727,0.6406705975532532,0.6034093499183655,0.6306058168411255,0.5551190972328186,0.6227589249610901,0.5145211815834045,0.6967199444770813,0.6792154312133789,0.7060099244117737,0.5847265720367432,0.7157961130142212,0.5281133055686951,0.7260735034942627,0.48568153381347656,0.7295331358909607,0.7039530873298645,0.7372242212295532,0.6823363900184631,0.7224088907241821,0.7326456904411316,0.7140770554542542,0.7658718228340149,0.7553919553756714,0.7409538626670837,0.7549110651016235,0.723235547542572,0.7372584342956543,0.7635504603385925,0.7243254780769348,0.7942079305648804,two
0.7193402051925659,0.879540205001831,0.6850548982620239,0.831256628036499,0.6809676289558411,0.762334406375885,0.7169936299324036,0.7118415832519531,0.7489446997642517,0.6822370886802673,0.6742230653762817,0.6754384636878967,0.6551715731620789,0.598590075969696,0.6455469727516174,0.5500673055648804,0.6379777193069458,0.5095385313034058,0.7097304463386536,0.6791267395019531,0.7251051664352417,0.5886296033859253,0.7371748089790344,0.5343034863471985,0.7493752837181091,0.49326467514038086,0.7397499084472656,0.7073389291763306,0.7523279786109924,0.6879149675369263,0.7349489331245422,0.7371171116828918,0.7251936793327332,0.7670770883560181,0.7622888684272766,0.7463960647583008,0.7669775485992432,0.7288156747817993,0.7496413588523865,0.7674543857574463,0.7377372980117798,0.794562816619873,two
0.7195699214935303,0.879654049873352,0.6887456178665161,0.8299210667610168,0.6859999895095825,0.7644179463386536,0.7241208553314209,0.7170733213424683,0.7575631141662598,0.6886385679244995,0.6819285750389099,0.6758036017417908,0.665765643119812,0.5975033640861511,0.6579710245132446,0.547093391418457,0.6527107954025269,0.5055161118507385,0.7176678776741028,0.679831326007843,0.736312747001648,0.5918941497802734,0.7512258291244507,0.5368238091468811,0.7662925124168396,0.49466079473495483,0.7468656897544861,0.7087681293487549,0.7621113061904907,0.6913011074066162,0.7434685826301575,0.7391760945320129,0.7323949337005615,0.768582820892334,0.7673842310905457,0.7486939430236816,0.7729918360710144,0.7323376536369324,0.7543378472328186,0.7682675719261169,0.7409337759017944,0.7933667302131653,two
0.7209983468055725,0.8766763210296631,0.692103922367096,0.8260786533355713,0.689187228679657,0.7591544389724731,0.7287042140960693,0.7099648714065552,0.7641041874885559,0.6805600523948669,0.6855261325836182,0.6741711497306824,0.6708000302314758,0.5950129628181458,0.664238691329956,0.5445560812950134,0.6596718430519104,0.5039203763008118,0.7216179370880127,0.6793574690818787,0.7401230931282043,0.589946985244751,0.7556900382041931,0.5351235270500183,0.7707183957099915,0.4950592517852783,0.7513611316680908,0.7101284265518188,0.7634876370429993,0.6896109580993652,0.7453456521034241,0.7373536825180054,0.735258936882019,0.7687598466873169,0.7722832560539246,0.7524561882019043,0.7768636345863342,0.7301980257034302,0.7572370171546936,0.7648159861564636,0.7429482936859131,0.7919527888298035,two
0.7223273515701294,0.8738130331039429,0.6941735744476318,0.8211593627929688,0.6928724050521851,0.7562499046325684,0.7334450483322144,0.7088149189949036,0.7682231664657593,0.6801653504371643,0.6886113882064819,0.6725026369094849,0.6742786765098572,0.5928608775138855,0.6680831909179688,0.5426329374313354,0.6637340188026428,0.5014711618423462,0.725034236907959,0.6771854758262634,0.7427645921707153,0.5894098281860352,0.7578051090240479,0.5341892242431641,0.7724010944366455,0.49288108944892883,0.754382848739624,0.7075145840644836,0.7650340795516968,0.6891420483589172,0.747291624546051,0.7346258759498596,0.7375459671020508,0.7647383809089661,0.7747694849967957,0.7493095993995667,0.779598593711853,0.7302347421646118,0.7605341076850891,0.7639148235321045,0.7470017075538635,0.7901942729949951,two
